# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   89       3.183092253650e-10       8.137200935935e-14      -2.144094445599e-12       3.185010492495e-16       1.358271404311e-11       1.808163105669e-12      -7.794062381715e-15 
   90       3.221873648955e-10       8.346069205584e-14      -2.228040707441e-12       3.257413622873e-16       1.320361285364e-11       1.767678858661e-12      -7.778681059084e-15 
   91       3.260966090169e-10       8.554962440463e-14      -2.312747483640e-12       3.330664570392e-16       1.283831852321e-11       1.728533050231e-12      -7.757732214650e-15 
   92       3.300361935542e-10       8.763693464103e-14      -2.398156730588e-12       3.404766950708e-16       1.248548281026e-11       1.690587391894e-12      -7.726671996214e-15 
   93       3.340053557856e-10       8.972073395407e-14      -2.484208991154e-12       3.479724638091e-16       1.214383629787e-11       1.653712397086e-12      -7.681668334961e-15 
   94       3.380042023974e-10       9.179919991369e-14      -2.570843551590e-12       3.555541974580e-16       1.181322067702e-11       1.617897449920e-12      -7.623076157088e-15 
   95       3.420329520519e-10       9.387050574895e-14      -2.657998333032e-12       3.632223600962e-16       1.149369714613e-11       1.583155746895e-12      -7.552467969598e-15 
   96       3.460916626227e-10       9.593279559128e-14      -2.745609862132e-12       3.709774400523e-16       1.118522848589e-11       1.549490404622e-12      -7.471586143774e-15 
   97       3.501802238438e-10       9.798418488912e-14      -2.833613285043e-12       3.788199504540e-16       1.088767528968e-11       1.516894063250e-12      -7.382347556896e-15 
   98       3.542983499584e-10       1.000227608226e-13      -2.921942381394e-12       3.867504297790e-16       1.060079219393e-11       1.485348489878e-12      -7.286848233961e-15 
   99       3.584455723678e-10       1.020465827181e-13      -3.010529578262e-12       3.947694424044e-16       1.032422410860e-11       1.454824181976e-12      -7.187367989404e-15 
  100       3.626212322809e-10       1.040536824631e-13      -3.099305964158e-12       4.028775791567e-16       1.005750244746e-11       1.425279970799e-12      -7.086375068817e-15 
  101       3.668244733624e-10       1.060420649206e-13      -3.188201302996e-12       4.110754578619e-16       9.800041358600e-12       1.396662624813e-12      -6.986530790668e-15 
  102       3.710542343823e-10       1.080097083439e-13      -3.277144048076e-12       4.193637238955e-16       9.551133954762e-12       1.368906453104e-12      -6.890694188024e-15 
  103       3.753092418648e-10       1.099545647915e-13      -3.366061356057e-12       4.277430507324e-16       9.309948543756e-12       1.341932908802e-12      -6.801926650268e-15 
  104       3.795882793460e-10       1.118746123636e-13      -3.454880157069e-12       4.362141226678e-16       9.075717102315e-12       1.315669032417e-12      -6.722809157119e-15 
  105       3.838910524054e-10       1.137680190579e-13      -3.543530499563e-12       4.447775791375e-16       8.848337812766e-12       1.290106473469e-12      -6.653278942238e-15 
  106       3.882174273273e-10       1.156330019245e-13      -3.631942685462e-12       4.534340638660e-16       8.627847271578e-12       1.265249739596e-12      -6.592507887458e-15 
  107       3.925671606670e-10       1.174677781927e-13      -3.720046279650e-12       4.621842423743e-16       8.414233877219e-12       1.241097881341e-12      -6.539560957217e-15 
  108       3.969398949397e-10       1.192705662547e-13      -3.807770135558e-12       4.710288023336e-16       8.207436173120e-12       1.217644302605e-12      -6.493393286342e-15 
  109       4.013351543091e-10       1.210395866499e-13      -3.895042420748e-12       4.799684539195e-16       8.007341190638e-12       1.194876571096e-12      -6.452847267840e-15 
  110       4.057523402758e-10       1.227730630489e-13      -3.981790642489e-12       4.890039301659e-16       7.813782792019e-12       1.172776228780e-12      -6.416649640689e-15 
  111       4.101907273663e-10       1.244692232381e-13      -4.067941673348e-12       4.981359873193e-16       7.626540013362e-12       1.151318602329e-12      -6.383408577622e-15 
  112       4.146494588211e-10       1.261263001032e-13      -4.153421776769e-12       5.073654051924e-16       7.445335407584e-12       1.130472613572e-12      -6.351610772921e-15 
  113       4.191275422838e-10       1.277425326138e-13      -4.238156632656e-12       5.166929875187e-16       7.269833387381e-12       1.110200589947e-12      -6.319618530204e-15 
  114       4.236238454897e-10       1.293161668072e-13      -4.322071362957e-12       5.261195623062e-16       7.099638568190e-12       1.090458074947e-12      -6.285666850213e-15 
  115       4.281370919539e-10       1.308454567728e-13      -4.405090557247e-12       5.356459821915e-16       6.934294111157e-12       1.071193638575e-12      -6.247860518607e-15 
  116       4.326660355175e-10       1.323287123764e-13      -4.487138963314e-12       5.452730983931e-16       6.773381850845e-12       1.052360524247e-12      -6.204586008038e-15 
  117       4.372100172765e-10       1.337644469112e-13      -4.568143599473e-12       5.550016782211e-16       6.616840031719e-12       1.033953601222e-12      -6.155810224589e-15 
  118       4.417684685841e-10       1.351512493304e-13      -4.648031948306e-12       5.648324781565e-16       6.464681270573e-12       1.015976569859e-12      -6.101934930725e-15 
  119       4.463407355515e-10       1.364877404947e-13      -4.726731345761e-12       5.747662694738e-16       6.316893479523e-12       9.984304431863e-13      -6.043396807021e-15 
  120       4.509260763187e-10       1.377725745702e-13      -4.804169012609e-12       5.848038383615e-16       6.173439108927e-12       9.813134620032e-13      -5.980668207633e-15 
  121       4.555236583238e-10       1.390044404257e-13      -4.880272085915e-12       5.949459860431e-16       6.034254390294e-12       9.646210099882e-13      -5.914257915761e-15 
  122       4.601325555736e-10       1.401820630299e-13      -4.954967650491e-12       6.051935288974e-16       5.899248579210e-12       9.483455288025e-13      -5.844711899117e-15 
  123       4.647517459135e-10       1.413042048490e-13      -5.028182770368e-12       6.155472985792e-16       5.768303198246e-12       9.324764331949e-13      -5.772614065388e-15 
  124       4.693801082971e-10       1.423696672439e-13      -5.099844520253e-12       6.260081421399e-16       5.641271279884e-12       9.170000261070e-13      -5.698587017708e-15 
  125       4.740164200569e-10       1.433772918681e-13      -5.169880016993e-12       6.365769221483e-16       5.517976609426e-12       9.018994137776e-13      -5.623292810118e-15 
  126       4.786593541739e-10       1.443259620643e-13      -5.238216451039e-12       6.472545168109e-16       5.398212967916e-12       8.871544208481e-13      -5.547433703038e-15 
  127       4.833074765476e-10       1.452146042624e-13      -5.304781117907e-12       6.580418200927e-16       5.281743375056e-12       8.727415054670e-13      -5.471752918728e-15 
  128       4.879592432663e-10       1.460421893768e-13      -5.369501449643e-12       6.689397418382e-16       5.168299332120e-12       8.586336743946e-13      -5.397035396759e-15 
  129       4.926131609383e-10       1.468077749873e-13      -5.432305881571e-12       6.799491808276e-16       5.057638512358e-12       8.448066385361e-13      -5.323953725508e-15 
  130       4.972682933711e-10       1.475106341469e-13      -5.493126493230e-12       6.910709403514e-16       4.949726595666e-12       8.312582233350e-13      -5.252585222742e-15 
  131       5.019238055750e-10       1.481501434109e-13      -5.551896717955e-12       7.023058035594e-16       4.844574043526e-12       8.179909372014e-13      -5.182843059254e-15 
  132       5.065788041367e-10       1.487257449926e-13      -5.608550570637e-12       7.136545596218e-16       4.742179104084e-12       8.050058821123e-13      -5.114625985083e-15 
  133       5.112323356562e-10       1.492369484524e-13      -5.663022685156e-12       7.251180036561e-16       4.642527473294e-12       7.923027133708e-13      -5.047817977115e-15 
